"site_id","sample_date","sys_sample_code","sample_source","sample_matrix_code","dec_sample_type_cde","lab_sample_type_cde","sample_type_code_combined","chemical_name","fraction","result_value","result_unit","lab_qualifiers","interpreted_qualifiers","validator_qualifiers","validator_qual_expln","validator_qualifiers_equis","method_detection_limit","reporting_detection_limit","quantitation_limit","detection_limit_unit","event_id"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0078,"mg/l","0","","A","","",0.002,NA,0.005,"mg/l","10-BISH-0.6_2018-07-19"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","turbidity","TOTAL",1.44,"ntu","0","","A","","",0.06,NA,0.1,"ntu","10-BISH-0.6_2018-07-19"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","aluminum","TOTAL",27.7,"ug/l","N","","R","lab error ; Accuracy error","",2.3,NA,10,"ug/l","10-BISH-0.6_2018-07-19"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","arsenic","TOTAL",0.61,"ug/l","J","","J","estimated value due to lab error","",0.39,NA,1,"ug/l","10-BISH-0.6_2018-07-19"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","cadmium","TOTAL",0.11,"ug/l","J","","J","estimated value due to lab error","",0.064,NA,1,"ug/l","10-BISH-0.6_2018-07-19"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","copper","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.66,0.66,1,"ug/l","10-BISH-0.6_2018-07-19"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","lead","TOTAL",0.84,"ug/l","J","","J","estimated value due to lab error","",0.067,NA,1,"ug/l","10-BISH-0.6_2018-07-19"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","calcium","TOTAL",29400,"ug/l","0","","A","","",110,NA,1000,"ug/l","10-BISH-0.6_2018-07-19"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","nickel","TOTAL",0.4,"ug/l","J","","J","estimated value due to lab error","",0.26,NA,1,"ug/l","10-BISH-0.6_2018-07-19"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.039,0.039,1,"ug/l","10-BISH-0.6_2018-07-19"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","iron","TOTAL",243,"ug/l","0","","A","","",13,NA,100,"ug/l","10-BISH-0.6_2018-07-19"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",2.5,2.5,5,"ug/l","10-BISH-0.6_2018-07-19"
"10-BISH-0.6","2018-07-19","10-BISH-0.6-07192018-WS","field","WS","N","N","","magnesium","TOTAL",8580,"ug/l","0","","A","","",29,NA,1000,"ug/l","10-BISH-0.6_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","alkalinity, total (as caco3)","TOTAL",135,"mg/l","0","","A","","",1,NA,2,"mg/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","nitrogen, ammonia (as n)","TOTAL",0.0117,"mg/l","0","","R","Precision error","",8e-04,NA,0.005,"mg/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","chloride (as cl)","TOTAL",85.8,"mg/l","0","","A","","",0.2,NA,2,"mg/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","hardness (as caco3)","TOTAL",175,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","nitrogen, nitrate (as n)","TOTAL",0.274,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","nitrate+nitrite as nitrogen","TOTAL",0.274,"mg/l","0","","A","","",7e-04,NA,0.002,"mg/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.007,0.007,0.01,"mg/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","nitrogen","TOTAL",0.53,"mg/l","0","","A","","",NA,NA,0.1,"mg/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","nitrogen, kjeldahl, total","TOTAL",0.26,"mg/l","0","","A","","",0.08,NA,0.1,"mg/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","phosphorus, total (as p)","TOTAL",0.0134,"mg/l","0","","A","","",0.002,NA,0.005,"mg/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","turbidity","TOTAL",0.9,"ntu","0","","A","","",0.06,NA,0.1,"ntu","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","aluminum","TOTAL",21.3,"ug/l","N","","R","lab error ; Accuracy error","",2.3,NA,10,"ug/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","arsenic","TOTAL",0.68,"ug/l","J","","J","estimated value due to lab error","",0.39,NA,1,"ug/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","cadmium","TOTAL",0.11,"ug/l","J","","J","estimated value due to lab error","",0.064,NA,1,"ug/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","copper","TOTAL",0.72,"ug/l","J","","J","estimated value due to lab error","",0.66,NA,1,"ug/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","lead","TOTAL",0.84,"ug/l","J","","J","estimated value due to lab error","",0.067,NA,1,"ug/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","calcium","TOTAL",46700,"ug/l","0","","A","","",110,NA,1000,"ug/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","nickel","TOTAL",0.45,"ug/l","J","","J","estimated value due to lab error","",0.26,NA,1,"ug/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.039,0.039,1,"ug/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","iron","TOTAL",198,"ug/l","0","","A","","",13,NA,100,"ug/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","zinc","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",2.5,2.5,5,"ug/l","10-LGLN-0.5_2018-07-19"
"10-LGLN-0.5","2018-07-19","10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N","","magnesium","TOTAL",14100,"ug/l","0","","A","","",29,NA,1000,"ug/l","10-LGLN-0.5_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",87.6,"mg/l","0","","A","","",1,NA,2,"mg/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.0238,"mg/l","0","","R","Precision error","",8e-04,NA,0.005,"mg/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","chloride (as cl)","TOTAL",39.5,"mg/l","0","","A","","",0.2,NA,2,"mg/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","hardness (as caco3)","TOTAL",113,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",0.044,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",0.0436,"mg/l","0","","A","","",7e-04,NA,0.002,"mg/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.007,0.007,0.01,"mg/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","nitrogen","TOTAL",0.47,"mg/l","0","","A","","",NA,NA,0.1,"mg/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","nitrogen, kjeldahl, total","TOTAL",0.43,"mg/l","0","","A","","",0.08,NA,0.1,"mg/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0099,"mg/l","0","","A","","",0.002,NA,0.005,"mg/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","turbidity","TOTAL",1.24,"ntu","0","","A","","",0.06,NA,0.1,"ntu","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","aluminum","TOTAL",5.2,"ug/l","NJ","","R","lab error ; Accuracy error","",2.3,NA,10,"ug/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","arsenic","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.39,0.39,1,"ug/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","cadmium","TOTAL",0.11,"ug/l","J","","J","estimated value due to lab error","",0.064,NA,1,"ug/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","copper","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.66,0.66,1,"ug/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","lead","TOTAL",0.88,"ug/l","J","","J","estimated value due to lab error","",0.067,NA,1,"ug/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","calcium","TOTAL",30200,"ug/l","0","","A","","",110,NA,1000,"ug/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","nickel","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.26,0.26,1,"ug/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.039,0.039,1,"ug/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","iron","TOTAL",253,"ug/l","0","","A","","",13,NA,100,"ug/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",2.5,2.5,5,"ug/l","10-ROUT-1.3_2018-07-19"
"10-ROUT-1.3","2018-07-19","10-ROUT-1.3-07192018-WS","field","WS","N","N","","magnesium","TOTAL",9090,"ug/l","0","","A","","",29,NA,1000,"ug/l","10-ROUT-1.3_2018-07-19"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",83.6,"mg/l","0","","A","","",1,NA,2,"mg/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.0297,"mg/l","0","","A","","",8e-04,NA,0.005,"mg/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","chloride (as cl)","TOTAL",78.1,"mg/l","0","","A","","",0.2,NA,2,"mg/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","hardness (as caco3)","TOTAL",125,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",0.44,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",0.44,"mg/l","0","","R","Precision error","",7e-04,NA,0.002,"mg/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.007,0.007,0.01,"mg/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","nitrogen","TOTAL",0.85,"mg/l","0","","A","","",NA,NA,0.1,"mg/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","nitrogen, kjeldahl, total","TOTAL",0.41,"mg/l","0","","A","","",0.08,NA,0.1,"mg/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0481,"mg/l","0","","A","","",0.002,NA,0.005,"mg/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","turbidity","TOTAL",4.82,"ntu","0","","T","","",0.06,NA,0.1,"ntu","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","aluminum","TOTAL",83.1,"ug/l","0","","A","","",2.3,NA,10,"ug/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","arsenic","TOTAL",0.6,"ug/l","J","","R","estimated value due to lab error ; Precision error","",0.39,NA,1,"ug/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.064,0.064,1,"ug/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","copper","TOTAL",1.6,"ug/l","0","","A","","",0.66,NA,1,"ug/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","lead","TOTAL",0.32,"ug/l","J","","J","estimated value due to lab error","",0.067,NA,1,"ug/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","calcium","TOTAL",35800,"ug/l","0","","A","","",110,NA,1000,"ug/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","nickel","TOTAL",1,"ug/l","0","","A","","",0.26,NA,1,"ug/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.039,0.039,1,"ug/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","iron","TOTAL",389,"ug/l","0","","A","","",13,NA,100,"ug/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",2.5,2.5,5,"ug/l","17-MIAN-14.2_2018-09-12"
"17-MIAN-14.2","2018-09-12","17-MIAN-14.2-09122018-WS","field","WS","N","N","","magnesium","TOTAL",8550,"ug/l","0","","A","","",29,NA,1000,"ug/l","17-MIAN-14.2_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",26,"mg/l","0","","A","","",1,NA,2,"mg/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.0861,"mg/l","0","","A","","",8e-04,NA,0.005,"mg/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","chloride (as cl)","TOTAL",64.1,"mg/l","0","","A","","",0.2,NA,2,"mg/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","hardness (as caco3)","TOTAL",57,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",4.42,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",4.46,"mg/l","0","","R","Precision error","",0.004,NA,0.01,"mg/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","nitrogen, nitrite","TOTAL",0.034,"mg/l","0","","A","","",0.007,NA,0.01,"mg/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","nitrogen","TOTAL",4.9,"mg/l","0","","A","","",NA,NA,0.1,"mg/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","nitrogen, kjeldahl, total","TOTAL",0.44,"mg/l","0","","A","","",0.08,NA,0.1,"mg/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.015,"mg/l","0","","A","","",0.002,NA,0.005,"mg/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","turbidity","TOTAL",2.41,"ntu","0","","R","Equipment Blank error","",0.06,NA,0.1,"ntu","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","aluminum","TOTAL",41,"ug/l","N","","R","lab error","",2.3,NA,10,"ug/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","arsenic","TOTAL",0.58,"ug/l","J","","R","estimated value due to lab error ; Precision error","",0.39,NA,1,"ug/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","cadmium","TOTAL",0.1,"ug/l","J","","J","estimated value due to lab error","",0.064,NA,1,"ug/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","copper","TOTAL",1.5,"ug/l","0","","A","","",0.66,NA,1,"ug/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","lead","TOTAL",0.92,"ug/l","J","","J","estimated value due to lab error","",0.067,NA,1,"ug/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","calcium","TOTAL",16000,"ug/l","0","","A","","",110,NA,1000,"ug/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","nickel","TOTAL",1,"ug/l","0","","A","","",0.26,NA,1,"ug/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.039,0.039,1,"ug/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","iron","TOTAL",481,"ug/l","0","","A","","",13,NA,100,"ug/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","zinc","TOTAL",5.7,"ug/l","0","","A","","",2.5,NA,5,"ug/l","17-OROW-0.6_2018-09-12"
"17-OROW-0.6","2018-09-12","17-OROW-0.6-09122018-WS","field","WS","N","N","","magnesium","TOTAL",4140,"ug/l","0","","A","","",29,NA,1000,"ug/l","17-OROW-0.6_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",30.4,"mg/l","0","","A","","",1,NA,2,"mg/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.198,"mg/l","0","","A","","",8e-04,NA,0.005,"mg/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","chloride (as cl)","TOTAL",118,"mg/l","0","","A","","",0.5,NA,8,"mg/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","hardness (as caco3)","TOTAL",62.2,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",3.42,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",3.47,"mg/l","0","","R","Precision error","",0.004,NA,0.01,"mg/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","nitrogen, nitrite","TOTAL",0.043,"mg/l","0","","A","","",0.007,NA,0.01,"mg/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","nitrogen","TOTAL",3.95,"mg/l","0","","A","","",NA,NA,0.1,"mg/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","nitrogen, kjeldahl, total","TOTAL",0.48,"mg/l","0","","A","","",0.08,NA,0.1,"mg/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0146,"mg/l","0","","A","","",0.002,NA,0.005,"mg/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","turbidity","TOTAL",4.31,"ntu","0","","T","","",0.06,NA,0.1,"ntu","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","aluminum","TOTAL",53.8,"ug/l","N","","R","lab error","",2.3,NA,10,"ug/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","arsenic","TOTAL",NA,"ug/l","U","","R","Analyte was analyzed for but not detected ; Precision error","",0.39,0.39,1,"ug/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","cadmium","TOTAL",0.15,"ug/l","J","","J","estimated value due to lab error","",0.064,NA,1,"ug/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","copper","TOTAL",3.1,"ug/l","0","","A","","",0.66,NA,1,"ug/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","lead","TOTAL",1.2,"ug/l","0","","A","","",0.067,NA,1,"ug/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","calcium","TOTAL",18200,"ug/l","0","","A","","",110,NA,1000,"ug/l","17-PENA-1.4_2018-09-12"
"17-PENA-1.4","2018-09-12","17-PENA-1.4-09122018-WS","field","WS","N","N","","nickel","TOTAL",1.2,"ug/l","0","","A","","",0.26,NA,1,"ug/l","17-PENA-1.4_2018-09-12"
