"","metric","disturbance","barbour","de_thresh","de","bde_thresh","bde"
"1061","shannon_ttaxa_tetrastemmatidae","equal",0,0,0,0,50
"1062","shannon_ttaxa_tipulidae","equal",0,0,0,0,50
"1063","shannon_ttaxa_trepaxonemata","equal",0,0,0,0,50
"1064","shannon_ttaxa_uenoidae","equal",0,0,0,0,50
"1065","shannon_ttaxa_unionidae","equal",0,0,0,0,50
"1066","shannon_ttaxa_unionoida","equal",0,0,0,0,50
"1067","shannon_ttaxa_valvatidae","equal",0,0,0,0,50
"1068","shannon_ttaxa_veliidae","equal",0,0,0,0,50
"1069","shannon_ttaxa_veneroida","equal",0,0,0,0,50
"1070","shannon_ttaxa_viviparidae","equal",0,0,0,0,50
"1071","simpson_ttaxa_amphipoda","equal",0,0,0,1,50
"1072","simpson_ttaxa_ancylidae","equal",0,0,0,0,50
"1073","simpson_ttaxa_architaenioglossa","equal",0,0,0,0,50
"1074","simpson_ttaxa_asellidae","equal",0,0,0,1,50
"1075","simpson_ttaxa_athericidae","equal",0,0,0,0,50
"1076","simpson_ttaxa_belostomatidae","equal",0,0,0,0,50
"1077","simpson_ttaxa_bithyniidae","equal",0,0,0,0,50
"1078","simpson_ttaxa_bivalvia","equal",0,0,0,1,50
"1079","simpson_ttaxa_brachycentridae","equal",0,0,0,0,50
"1080","simpson_ttaxa_cambaridae","equal",0,0,0,0,50
"1081","simpson_ttaxa_ceratopogonidae","equal",0,0,0,0,50
"1082","simpson_ttaxa_chaoboridae","equal",0,0,0,0,50
"1083","simpson_ttaxa_chrysomelidae","equal",0,0,0,0,50
"1084","simpson_ttaxa_coenagrionidae","increase",0,1,0,0.268473148148148,50
"1085","simpson_ttaxa_corbiculidae","equal",0,0,0,0,50
"1086","simpson_ttaxa_cordulegastridae","equal",0,0,0,0,50
"1087","simpson_ttaxa_corduliidae","equal",0,0,0,0,50
"1088","simpson_ttaxa_corixidae","equal",0,0,0,0,50
"1089","simpson_ttaxa_corydalidae","equal",0,0,0,0,50
"1090","simpson_ttaxa_crambidae","equal",0,0,0,0,50
"1091","simpson_ttaxa_crangonyctidae","equal",0,0,0,0,50
"1092","simpson_ttaxa_culicidae","equal",0,0,0,0,50
"1093","simpson_ttaxa_curculionidae","equal",0,0,0,0,50
"1094","simpson_ttaxa_decapoda","equal",0,0,0,0,50
"1095","simpson_ttaxa_dipseudopsidae","equal",0,0,0,0,50
"1096","simpson_ttaxa_dixidae","equal",0,0,0,0,50
"1097","simpson_ttaxa_dolichopodidae","equal",0,0,0,0,50
"1098","simpson_ttaxa_dryopidae","equal",0,0,0,0,50
"1099","simpson_ttaxa_dugesiidae","equal",0,0,0,0,50
"1100","simpson_ttaxa_dytiscidae","equal",0,0,0,0,50
"1101","simpson_ttaxa_empididae","equal",0,0,0,0,50
"1102","simpson_ttaxa_enchytraeidae","equal",0,0,0,0,50
"1103","simpson_ttaxa_enopla","equal",0,0,0,0,50
"1104","simpson_ttaxa_ephemerellidae","equal",0,0,0,0,50
"1105","simpson_ttaxa_ephemeridae","equal",0,0,0,0,50
"1106","simpson_ttaxa_ephydridae","equal",0,0,0,0,50
"1107","simpson_ttaxa_erpobdellidae","equal",0,0,0,0,50
"1108","simpson_ttaxa_gelastocoridae","equal",0,0,0,0,50
"1109","simpson_ttaxa_georyssidae","equal",0,0,0,0,50
"1110","simpson_ttaxa_gerridae","equal",0,0,0,0,50
"1111","simpson_ttaxa_glossiphoniidae","equal",0,0,0,0,50
"1112","simpson_ttaxa_goeridae","equal",0,0,0,0,50
"1113","simpson_ttaxa_gomphidae","equal",0,0,0,0,50
"1114","simpson_ttaxa_gyrinidae","equal",0,0,0,0,50
"1115","simpson_ttaxa_haliplidae","equal",0,0,0,0,50
"1116","simpson_ttaxa_hebridae","equal",0,0,0,0,50
"1117","simpson_ttaxa_helicopsychidae","equal",0,0,0,0,50
"1118","simpson_ttaxa_helophoridae","equal",0,0,0,0,50
"1119","simpson_ttaxa_heptageniidae","equal",0,0,0,0,50
"1120","simpson_ttaxa_heterostropha","equal",0,0,0,0,50
"1121","simpson_ttaxa_hirudinida","equal",0,0,0,0,50
"1122","simpson_ttaxa_hoplonemertea","equal",0,0,0,0,50
"1123","simpson_ttaxa_hyalellidae","equal",0,0,0,0,50
"1124","simpson_ttaxa_hydraenidae","equal",0,0,0,0,50
"1125","simpson_ttaxa_hydrobiidae","equal",0,0,0,0,50
"1126","simpson_ttaxa_hydrophilidae","equal",0,0,0,0,50
"1127","simpson_ttaxa_hydropsychidae","equal",0,0,0,0,50
"1128","simpson_ttaxa_hydroptilidae","equal",0,0,0,0,50
"1129","simpson_ttaxa_isonychiidae","equal",0,0,0,0,50
"1130","simpson_ttaxa_isopoda","equal",0,0,0,1,50
"1131","simpson_ttaxa_lepidoptera","equal",0,0,0,0,50
"1132","simpson_ttaxa_lepidostomatidae","equal",0,0,0,0,50
"1133","simpson_ttaxa_leptoceridae","equal",0,0,0,0,50
"1134","simpson_ttaxa_leptohyphidae","equal",0,0,0,0,50
"1135","simpson_ttaxa_leptophlebiidae","equal",0,0,0,0,50
"1136","simpson_ttaxa_lestidae","equal",0,0,0,0,50
"1137","simpson_ttaxa_leuctridae","equal",0,0,0,0,50
"1138","simpson_ttaxa_libellulidae","equal",0,0,0,0,50
"1139","simpson_ttaxa_limnephelidae","equal",0,0,0,0,50
"1140","simpson_ttaxa_limnephilidae","equal",0,0,0,0,50
"1141","simpson_ttaxa_lumbriculida","equal",0,0,0,0,50
"1142","simpson_ttaxa_lumbriculidae","equal",0,0,0,0,50
"1143","simpson_ttaxa_lymnaeidae","equal",0,0,0,0,50
"1144","simpson_ttaxa_macrobdellidae","equal",0,0,0,0,50
"1145","simpson_ttaxa_megaloptera","equal",0,0,0,0,50
"1146","simpson_ttaxa_mesoveliidae","equal",0,0,0,0,50
"1147","simpson_ttaxa_metretopodidae","equal",0,0,0,0,50
"1148","simpson_ttaxa_molannidae","equal",0,0,0,0,50
"1149","simpson_ttaxa_muscidae","equal",0,0,0,0,50
"1150","simpson_ttaxa_naucoridae","equal",0,0,0,0,50
"1151","simpson_ttaxa_nemouridae","equal",0,0,0,0,50
"1152","simpson_ttaxa_neoophora","equal",0,0,0,0,50
"1153","simpson_ttaxa_neotaenioglossa","equal",0,0,0,0,50
"1154","simpson_ttaxa_nepidae","equal",0,0,0,0,50
"1155","simpson_ttaxa_neuroptera","equal",0,0,0,0,50
